Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Return,RV,imp_vol,VRP,VRP_std,VRP_mean
2024-06-24,206.3187207615107,211.26512140596267,205.1963388988781,206.7358856201172,80727000,0.0,0.0,0.0031328273483617,0.3197111814216699,0.281394070266066,-0.03831711115560388,0.05952005724379756,0.026923229089091144
2024-06-25,207.73905391104032,209.95402109263304,207.20270345608853,207.6596069335937,55549700,0.0,0.0,0.004468122748529,0.3170645929148123,0.348752248784418,0.0316876558696057,0.05820892094654993,0.02980234496964774
2024-06-26,210.07320698316605,213.4105408067213,209.2190079939271,211.8114013671875,66213200,0.0,0.0,0.0199932692491391,0.320830318892237,0.3562114869637294,0.035381168071492386,0.05805697584468776,0.031000608171512255
2024-06-27,213.24168634094727,214.28460598729217,210.91747580739147,212.6556701660156,49772700,0.0,0.0,0.0039859459565376,0.3205059888246065,0.3311995253324939,0.010693536507887402,0.05822398659437542,0.02979577274322052
2024-06-28,214.31439376890185,214.6123729638464,208.8812938369491,209.1991271972656,82542700,0.0,0.0,-0.0162541773095048,0.3302057393212911,0.4108082380300016,0.0806024987087105,0.058544833051641064,0.030175900088983326
2024-07-01,210.6591990639401,216.0426329500864,210.49034773322808,215.2877655029297,60402900,0.0,0.0,0.0291045110332737,0.3410884908491542,0.4202947477842029,0.07920625693504868,0.05863323091778449,0.030278504451671462
2024-07-02,214.6918109818244,218.89328562800327,213.6489065767971,218.7840270996093,58046200,0.0,0.0,0.0162399455840518,0.3428067171872774,0.24737013226305,-0.09543658492422741,0.04884920711145836,0.015159150707871393
2024-07-03,218.5158580863075,220.055404663086,217.55240059045883,220.055404663086,37369800,0.0,0.0,0.0058111077866653,0.3423310170731525,0.2484416229585788,-0.0938893941145737,0.053240366614311016,0.007380789912146947
2024-07-05,220.1547167062081,224.9223383671508,220.1547167062081,224.8130798339844,60412400,0.0,0.0,0.0216203513755213,0.3463647216868368,0.2646514009518373,-0.08171332073499948,0.05467033613822238,-0.00018124623851015765
2024-07-08,225.55804052038548,226.31292323770103,221.7439489111218,226.2831268310547,59085900,0.0,0.0,0.0065389745034225,0.3421113251646642,0.2724245137479135,-0.0696868114167507,0.05512839238381965,-0.006437133757921968
2024-07-09,226.39235814584333,227.852442617068,224.84288445944628,227.1372985839844,48076100,0.0,0.0,0.003774792070853,0.3420643446690575,0.2746666647225838,-0.06739767994647372,0.05438152531303489,-0.012822361674950522
2024-07-10,227.753127516838,231.50762613234983,227.70346178953025,231.4082946777344,62627700,0.0,0.0,0.0188035876114409,0.3287860730957777,0.2936564818564101,-0.0351295912393676,0.05368965146701839,-0.016008498338790745
2024-07-11,229.82901193417425,230.82226580227743,224.2469300453064,226.0347900390625,64710600,0.0,0.0,-0.0232208817153903,0.252254059079036,0.2893110274742224,0.03705696839518641,0.05445098183307898,-0.011850352855015346
2024-07-12,227.3756747865633,231.07058040656065,227.13728840093884,228.9847412109375,53046500,0.0,0.0,0.0130508722633591,0.2385140020599784,0.2903303306211486,0.05181632856117019,0.0551743721512014,-0.011185887359825727
2024-07-15,234.8846802776345,235.6296207097681,231.5175501306247,232.81871032714844,62631300,0.0,0.0,0.0167433388615145,0.2427197473262679,0.3285344167306786,0.08581466940441074,0.059266883726976985,-0.006181474397883352
2024-07-16,233.4146640454284,234.67610072880163,230.76267797901863,233.2358856201172,43234300,0.0,0.0,0.0017918460779313,0.2382954289165202,0.3181548251249243,0.07985939620840413,0.061342783084945694,0.0002524807049867947
2024-07-17,227.9020842921952,229.8985341554608,225.1110435034522,227.3359375,57345900,0.0,0.0,-0.0252960564127199,0.2547557116956315,0.3177543400062655,0.06299862831063402,0.06279845575522543,0.002372817988099725
2024-07-18,228.7265030667722,228.88542732552744,220.7705449165008,222.6676483154297,66034600,0.0,0.0,-0.0205347611816557,0.2637400618476384,0.3110336733798227,0.04729361153218431,0.06358155452847297,0.004825847920649694
2024-07-19,223.3033373506296,225.2699757257536,221.7737179376491,222.79676818847656,49151500,0.0,0.0,0.0005798771129246,0.2483964718545144,0.3096522951062265,0.06125582325171208,0.0640141792426205,0.009686360086191793
2024-07-22,225.47855462210336,226.2433643424177,221.5850012868185,222.4491424560547,48201800,0.0,0.0,-0.0015602817547505,0.243742502067137,0.3190992524938993,0.07535675042676232,0.06568034958033128,0.01287263993256062
2024-07-23,222.85638350906987,225.40905343076804,221.1777819116656,223.4920654296875,39960300,0.0,0.0,0.0046883658984608,0.2437368348786528,0.3200712329654201,0.07633439808676731,0.06598006628874366,0.01860521539467918
2024-07-24,222.4888774009256,223.2834835656707,215.6652278412252,217.06570434570312,61777600,0.0,0.0,-0.0287543142600118,0.2700307215225987,0.3224446001315357,0.05241387860893698,0.0663580441504452,0.01964152653164574
2024-07-25,217.45305415919788,219.36011485373604,213.17213256832727,216.0227813720703,51391200,0.0,0.0,-0.0048046418791788,0.2627976260945682,0.3287609208706413,0.0659632947760731,0.06708816548698597,0.02117063286687478
2024-07-26,217.22463751115632,218.00931662499272,214.5527819400889,216.48963928222656,41601300,0.0,0.0,0.0021611512785411,0.2626130245806894,0.3380809930433875,0.0754679684626981,0.06811146505727199,0.024409354464615313
2024-07-29,215.4963973064305,217.82060805920165,214.2945532822512,216.76776123046875,36311800,0.0,0.0,0.0012846894159199,0.254564138491001,0.3584935986968832,0.10392946020588217,0.06931348777878726,0.0255757025394739
2024-07-30,217.7113277706981,218.8436366260917,214.6620309808042,217.323959350586,41643800,0.0,0.0,0.0025658710361724,0.233509401991713,0.3732619924181747,0.1397525904264617,0.07300312344109532,0.028603019214044546
2024-07-31,219.94615098169663,222.31010016667176,219.14161772956027,220.5818328857422,50036300,0.0,0.0,0.0149908622357679,0.2324375979800683,0.405546182869153,0.1731085848890847,0.07368134603452951,0.04203027770471015
2024-08-01,222.8563517781312,222.9656103031114,215.555945391783,216.88690185546875,62501000,0.0,0.0,-0.0167508401845012,0.2393106021489885,0.4217837469931771,0.1824731448441886,0.07275810803493796,0.055848404652648266
2024-08-02,217.6715836076827,224.0780833133434,216.24131073912352,218.3768005371093,105568600,0.0,0.0,0.0068694728399665,0.2265176688100046,0.3168065809445923,0.0902889121345877,0.06543972126679123,0.06444851629612763
2024-08-05,197.74691336614487,212.0597055615941,194.6777624827749,207.8582458496093,119548600,0.0,0.0,-0.0481669969595169,0.27850509231993,1.2605143103855905,0.9820092180656605,0.2115092275752047,0.1170333177702482
2024-08-06,203.91502798694503,208.5733911865651,199.7135682482994,205.83200073242188,69660500,0.0,0.0,-0.0097482065669578,0.2775758128259363,0.2960804500829934,0.01850463725705709,0.20841646833602606,0.12132843363042474
2024-08-07,205.5042262843129,212.198763040644,204.9976722503432,208.404541015625,63516400,0.0,0.0,0.0124982523322376,0.2713064607589179,0.3299471156396965,0.058640654880778575,0.20574921657523162,0.12601694593643203
2024-08-08,211.67232394520707,212.7549669805985,207.4211987727528,211.8709716796875,47161100,0.0,0.0,0.0166331820178649,0.2728420981737239,0.316374795366401,0.043532697192677106,0.20560689872188775,0.12634073237630658
2024-08-09,210.66916408754707,215.31758519349225,210.5400362270979,214.7812347412109,42201600,0.0,0.0,0.013736016021691,0.2733898993577537,0.2885611041285468,0.01517120477079309,0.20646745290694765,0.12450847618678773
2024-08-12,214.86078610016068,218.28152162650585,214.393415209592,216.31260681152344,38028100,0.25,0.0,0.0071299155727344,0.2661918406922157,0.2929922052481735,0.0268003645559578,0.20746881859236022,0.12155776094436507
2024-08-13,217.7843155173404,220.648202590176,217.7843155173404,220.0316772460937,44155300,0.0,0.0,0.0171930359926308,0.2757221660896096,0.3020607184028289,0.0263385523132193,0.20837815108067473,0.11888171874960585
2024-08-14,219.33559848009435,221.7818227179272,218.4704570730026,220.47915649414065,41960600,0.0,0.0,0.002033703754148,0.2628673747407364,0.3024241750446859,0.03955680030394948,0.2087745787651303,0.11770962734927162
2024-08-15,223.3430330024236,224.0888356302054,221.51331902381992,223.4623565673828,46414000,0.0,0.0,0.0135305310519067,0.2577366248728819,0.3156169424600632,0.05788031758718132,0.20859999459282372,0.11823896265202145
2024-08-16,222.6668580486994,225.5605762411372,222.39836482120643,224.78494262695312,44340200,0.0,0.0,0.0059186078581048,0.2585075482817432,0.3180595662321726,0.05955201795042936,0.2086248372069956,0.11815377238695732
2024-08-19,224.4567619395897,224.7252551363764,221.79175263729985,224.6258087158203,40687800,0.0,0.0,-0.0007079384823248,0.2584319773764386,0.272467304346515,0.014035326970076423,0.2097345667155577,0.11508770121412301
2024-08-20,224.50650638916653,225.89866536829533,224.1882899519972,225.2423553466797,30299000,0.0,0.0,0.0027447720027549,0.2581175662036211,0.3430909031200471,0.084973336916426,0.20965943636770618,0.11551964815560596
2024-08-21,225.2523191026184,226.7041399348782,223.79054452288287,225.1329803466797,34765500,0.0,0.0,-0.0004855880672693,0.2339731187804398,0.3378293052916741,0.1038561865112343,0.2091594567407713,0.11809176355072082
2024-08-22,226.51517227009805,227.0620972434945,222.64694316501192,223.2734222412109,43695300,0.0,0.0,-0.008259820940518,0.2356081750873428,0.3423374211743288,0.106729246086986,0.2088230836384067,0.12013006111626648
2024-08-23,224.39710671028325,226.9427773475752,223.07454817990703,225.57049560546875,38677300,0.0,0.0,0.0102881630119693,0.2375504518714109,0.3473991161708258,0.1098486642994149,0.20857744086686061,0.1218490959081023
2024-08-26,225.49095216733545,226.00804628168004,222.6370187250734,225.9085998535156,30602200,0.0,0.0,0.0014988850697843,0.2375411420361436,0.3810655433705829,0.1435244013344393,0.2085863125002115,0.12382884296453016
2024-08-27,224.73519205544585,227.569248113113,223.63140355832627,226.7538299560547,35934600,0.0,0.0,0.0037414693512647,0.2376034054242473,0.4115529326972968,0.17394952727304952,0.20886369153918247,0.12553868980685956
2024-08-28,226.6444476309267,228.57359288043327,224.4169782918296,225.2224578857422,38052200,0.0,0.0,-0.006753456250813,0.2346379174084079,0.4342325987756242,0.1995946813672163,0.20926476688467394,0.12686299463076614
2024-08-29,228.8122756660522,231.6164859430432,227.5991020536236,228.5039978027344,51906300,0.0,0.0,0.0145702162555074,0.2292278921907826,0.4399557906496767,0.21072789845889411,0.209754747422454,0.1282757323115014
2024-08-30,228.9017723040151,229.1105885676507,226.20693181059323,227.7184295654297,52990800,0.0,0.0,-0.0034378752444534,0.2296686310476033,0.4236552016838445,0.19398657063624122,0.21004777436600647,0.1334606152365841
2024-09-03,227.27093626472063,227.71841483123856,219.9322331496077,221.5232849121093,50190600,0.0,0.0,-0.0272052844609148,0.17400954518702,0.266933198706897,0.09292365351987703,0.0650368881781317,0.08900633700929492
2024-09-04,220.4194933741805,220.53881694406624,216.2628786668988,219.6140289306641,43840200,0.0,0.0,-0.0086187597940452,0.1729337731669532,0.2620470507662613,0.0891132775993081,0.06288936920363343,0.09253676902640746
2024-09-05,220.3896800699933,224.2181249188319,220.28029506440387,221.135482788086,36615400,0.0,0.0,0.0069278536750592,0.1701124947016299,0.2786350829943101,0.10852258829268022,0.06246201874031021,0.09503086569700255
2024-09-06,222.6966862497569,223.97947540851,218.5400864277892,219.584213256836,48423000,0.0,0.0,-0.007015018628813,0.1656729992315401,0.2805284717791075,0.1148554725475674,0.061393973080016415,0.09859700446474706
2024-09-09,219.58419811845144,220.0316766790804,215.49719894103853,219.67369079589844,67180000,0.0,0.0,0.0004074862110321,0.1596262257680687,0.2720294064775622,0.11240318070949348,0.058207081442545765,0.10345860326168207
2024-09-10,217.69483113354613,220.2405018848782,215.517084853391,218.878173828125,51591000,0.0,0.0,-0.0036213575002596,0.1588668778188066,0.2601376134224457,0.10127073560363908,0.0553573233239956,0.10718212181406614
2024-09-11,220.22062862304543,221.84149617822104,216.6706004766808,221.4139099121093,44587100,0.0,0.0,0.0115851482111486,0.1522241331177142,0.2550930475788004,0.1028689144610862,0.05201938296536953,0.11100863992145948
2024-09-12,221.2547917028409,222.2989184736456,218.5897974500539,221.5232849121093,37455600,0.0,0.0,0.0004939843212352,0.1520972707561246,0.247356371788492,0.09525910103236743,0.04941864827702005,0.11379375495788038
2024-09-13,222.3287335884401,222.78615069565663,220.66808158488044,221.25477600097656,36766600,0.0,0.0,-0.0012121024263401,0.1438412802019396,0.2336540043595547,0.0898127241576151,0.0480129623852799,0.11539037528640209
2024-09-16,215.328129813119,216.0043320914465,212.7227974671536,215.109375,59357400,0.0,0.0,-0.0277752241648761,0.1711618974474574,0.2343983102542158,0.0632364128067584,0.047794010578992,0.11557459502921855
2024-09-17,214.54256344637628,215.6861214463737,213.2995590231644,215.5767364501953,45519300,0.0,0.0,0.0021726689048084,0.1717862241819887,0.2336120111917363,0.06182578700974761,0.043447243567862774,0.11796411803120208
2024-09-18,216.33249894497217,221.46362499015893,216.322545198334,219.4549255371093,59894900,0.0,0.0,0.0179898311421466,0.1853556737545227,0.2478599430448991,0.06250426929037642,0.044619889790288095,0.11684066464989959
2024-09-19,223.7308662842885,228.53383738270648,223.37288038958053,227.58914184570312,66781300,0.0,0.0,0.0370655445016123,0.229936405328585,0.2559275889943049,0.025991183665719897,0.048994973062338576,0.11294741450762388
2024-09-20,228.68298057338347,231.78551472560144,226.3461262129669,226.92288208007807,318679900,0.0,0.0,-0.0029274672781915,0.227968989422628,0.3368400847570703,0.10887109533444228,0.048983005487827726,0.11305450696999668
2024-09-23,226.06771724362264,228.16590950652684,224.54628090601008,225.2025909423828,54146000,0.0,0.0,-0.0075809505058561,0.2270401742577091,0.2451714786051497,0.01813130434744062,0.05339371881492435,0.108468638972398
2024-09-24,227.37036953161189,228.0664641672469,224.4667129366972,226.0975341796875,43556100,0.0,0.0,0.0039739473403024,0.2274243446550619,0.2458312780524627,0.018406933397400793,0.056319754534640776,0.10221276557554607
2024-09-25,223.6711905684744,226.0179836305296,222.76629484001745,225.10313415527344,42308700,0.0,0.0,-0.0043981020315939,0.2275495621783009,0.2325229888163268,0.004973426638025885,0.057650517044685615,0.09376396054379488
2024-09-26,226.02794934670587,227.2212306744308,224.14852708285537,226.2467193603516,36636700,0.0,0.0,0.0050802722466285,0.2269524962090429,0.2492444053186699,0.022291909109627,0.0540391472178243,0.08489882193091541
2024-09-27,227.1814462394898,228.23551159576573,226.0279344568732,226.5151824951172,34026000,0.0,0.0,0.0011865945969278,0.2206957327969449,0.2586837288232367,0.0379879960262918,0.046089201042002696,0.07626182680928531
2024-09-30,228.75260351180964,231.696044921875,228.36478670449856,231.696044921875,54541900,0.0,0.0,0.0228720316655572,0.235096240479751,0.3186511950947769,0.0835549546150259,0.036952595460676835,0.07074024600822452
2024-10-01,228.2355040411627,228.3647661830537,222.4878528116685,224.94403076171875,63285000,0.0,0.0,-0.0291416893302297,0.2382535072379037,0.284546842244477,0.046293335006573316,0.036950336849679036,0.06840873008255935
2024-10-02,224.62583039487592,226.0975434861044,221.7718968955205,225.51084899902344,32880600,0.0,0.0,0.0025198189762372,0.2356341088637621,0.2886433255834407,0.05300921671967859,0.036767056218226575,0.06660352703857787
2024-10-03,223.88001079844628,225.5406628776434,222.0702042586661,224.40704345703125,34044200,0.0,0.0,-0.0048946893104773,0.2357126314546342,0.2937589391542256,0.058046307699591376,0.03544687470255581,0.06407971300892343
2024-10-04,226.6245506840192,226.72399710298305,222.8756604286945,225.5307159423828,37245100,0.0,0.0,0.0050072959744986,0.2342581484641286,0.2794178701332198,0.045159721669091185,0.033568508917892925,0.060594925464999616
2024-10-07,223.243612563182,224.4269552980529,220.0913549103801,220.4493408203125,39505400,0.0,0.0,-0.0225307453170523,0.2492686704265315,0.286243454997917,0.03697478457138548,0.03162227281821239,0.05682350565809422
2024-10-08,223.0447409288068,224.7153317715784,222.0006140653767,224.5065155029297,31855700,0.0,0.0,0.0184041134689723,0.2568273300357136,0.2866731227605756,0.029845792724861986,0.030345865275982466,0.05325225851415536
2024-10-09,223.9695094391901,228.46421777631028,223.57175408478048,228.25538635253903,33591100,0.0,0.0,0.0166982719464123,0.2601381782650563,0.287001452882439,0.026863274617382693,0.028508800402090913,0.04945197652197019
2024-10-10,226.50525089558744,228.2156263022252,225.89866409238,227.75819396972656,28183500,0.0,0.0,-0.0021782284780109,0.2604684240278236,0.2898428478854211,0.029374423857597476,0.02668535793840719,0.04615774266323169
2024-10-11,228.0167412789572,228.12612627842185,226.0677036085129,226.2765350341797,31759200,0.0,0.0,-0.0065054034268633,0.261877788362391,0.2800462696213502,0.0181684812589592,0.025288914468984784,0.0425755305182989
2024-10-14,227.4200987868959,230.433140461172,227.32066753158787,230.00555419921875,39882100,0.0,0.0,0.0164799198665286,0.2432727127564685,0.2895020336808424,0.04622932092437387,0.024839559677057668,0.04172517592417967
2024-10-15,232.3026127112365,236.160903320606,231.0695468532438,232.5412750244141,64751400,0.0,0.0,0.0110246069231831,0.2446743528549242,0.2918548114350616,0.04718045858013739,0.02442827528506415,0.04099290950269916
2024-10-16,230.30386376880503,230.8209426799016,228.5537038438821,230.4828491210937,34082200,0.0,0.0,-0.00885187329907,0.2427273970669405,0.2976965646855339,0.05496916761859341,0.024135396955510924,0.040616154419110005
2024-10-17,232.1236350092049,232.5412978916856,229.2299319410156,230.85079956054688,32993800,0.0,0.0,0.0015964330571938,0.2056888973885149,0.2913289992170704,0.0856401018285555,0.025857093841559264,0.04359860032725179
2024-10-18,234.8582339303053,234.8582339303053,232.70037994861724,233.68484497070312,46431500,0.0,0.0,0.0122765241253277,0.2090946923943251,0.297828056179329,0.0887333637850039,0.023462813347057677,0.042591713749779866
2024-10-21,233.1379171151628,235.5244948195817,233.1379171151628,235.15655517578125,36254500,0.0,0.0,0.0062978418872761,0.2068461319668372,0.3084544448617624,0.10160831289492517,0.026153187781692996,0.04676556417715409
2024-10-22,232.58103244918053,234.8979944094582,231.29825861907145,234.54000854492188,38846600,0.0,0.0,-0.002621856024377,0.207439456314237,0.3273345824599553,0.11989512614571829,0.029933719432660245,0.05183997381456997
2024-10-23,232.76999409553275,233.82405947286145,226.4853561254601,229.46856689453125,52287000,0.0,0.0,-0.0216229277122214,0.2228328744812727,0.3304214335993608,0.10758855911808812,0.030270240614894573,0.05697073043857308
2024-10-24,228.69293816499177,229.5282487298504,227.1317323861892,229.27964782714844,31109500,0.0,0.0,-0.0008232895247463,0.2224033277463691,0.3310866592748126,0.10868333152844353,0.031210541775198233,0.06129030155951391
2024-10-25,228.45427709115,231.91479719738325,228.28523030841905,230.11492919921875,38802300,0.0,0.0,0.0036430681047627,0.2226366836983689,0.3503924587399386,0.12775577504156968,0.03401207947548696,0.0657786905102778
2024-10-28,232.0142415868445,233.4163390485852,231.2485466113364,232.09378051757807,36087100,0.0,0.0,0.0085994043291568,0.2093049357627595,0.376835064435233,0.16753012867247352,0.040823353458493326,0.06997744921315019
2024-10-29,231.7954872619061,233.01859945208068,231.0198536609764,232.3622894287109,35417200,0.0,0.0,0.0011568983474439,0.1783767283593905,0.3834873396511075,0.20511061129171698,0.05031650635810283,0.07791831302740737
2024-10-30,231.3082186556225,232.1634063461827,228.2653461113998,228.8122711181641,47070900,0.0,0.0,-0.0152779451402161,0.1881880094886151,0.398064813010908,0.2098768035222929,0.05788621941950226,0.08576169236753808
2024-10-31,228.0565185081812,228.54378173572667,224.1087349932077,224.64572143554688,64370100,0.0,0.0,-0.0182094677975792,0.1991422881297467,0.4447079230847642,0.24556563495501751,0.06754197766436824,0.0951376587303094
2024-11-01,219.73336072670745,224.08885327131992,219.0372812539917,221.6625061035156,65276700,0.0,0.0,-0.0132796445575179,0.2037263717927084,0.2655563294448068,0.061829957652098394,0.0669933893475988,0.09597117052945975
2024-11-04,219.75323643771603,221.54315061130296,218.4804011628397,220.7675170898437,44944500,0.0,0.0,-0.004037620206522,0.1874745406124105,0.2651985167401831,0.07772397612777257,0.06571210407851824,0.0980086301072791
2024-11-05,220.55871830266648,222.6966799421733,219.90240829460964,222.1994781494141,28111300,0.0,0.0,0.0064862851131652,0.1765273400293444,0.2410264220567655,0.0644990820274211,0.06426106569284162,0.09974129457240707
2024-11-06,221.3641715227741,224.80481443000403,219.95212032394844,221.4735565185547,54561100,0.0,0.0,-0.0032669817089815,0.1646166914635269,0.2088748181299394,0.04425812666641252,0.0633338081330492,0.10061103717485856
2024-11-07,223.37288331058951,226.6046949785728,223.31322152292373,226.20692443847656,42137700,0.0,0.0,0.0213721583485084,0.1833998828381038,0.2100315820091396,0.026631699171035805,0.06349892873015943,0.10047390094053048
2024-11-08,226.1471868576639,227.63048374280507,225.39061415381417,225.93814086914065,38328800,0.25,0.0,-0.0011882199008856,0.181970962371593,0.2050272853061152,0.0230563229345222,0.06317405770576866,0.10071829302430861
2024-11-11,223.98695058099835,224.6837958336773,220.5027091275161,223.2204132080078,42005600,0.0,0.0,-0.0120286360270038,0.1757328647374121,0.2095977063913141,0.033864841653901995,0.06379282323744342,0.10010006906078503
2024-11-12,223.5389797178537,224.57429049467865,222.35433519325588,223.2204132080078,40398300,0.0,0.0,0.0,0.1696141083437463,0.2121704897877934,0.04255638144404711,0.06400274802575258,0.0998688652039805
2024-11-13,223.0014118515957,225.62952490733247,221.75703985190805,224.10641479492188,48566200,0.0,0.0,0.0039691781507833,0.1688374734422741,0.2166375076041361,0.047800034161862015,0.0642868955465383,0.09951040853114393
2024-11-14,224.00685484105065,227.83951115568564,223.98694063754752,227.19244384765625,44923900,0.0,0.0,0.0137703735770275,0.1769867198325005,0.2117133395048059,0.03472661967230539,0.06585400063731008,0.09696473442333145
2024-11-15,225.3806442603365,225.8983072510828,223.26024476090137,223.9869537353516,47923700,0.0,0.0,-0.0141091405066892,0.1760299318056996,0.220586026385702,0.0445560945800024,0.06687756571005807,0.09475587096308136
2024-11-18,224.2358449505769,228.7056348533177,224.15620331601912,226.99337768554688,44633700,0.0,0.0,0.0134223172379384,0.1822232883470268,0.2176413147899964,0.0354180264429696,0.06814633373989488,0.09144635664048358
2024-11-19,225.9580321395358,229.12372228231885,225.63948081886545,227.252182006836,36211800,0.0,0.0,0.0011401404037767,0.1824606417097612,0.2400198939634313,0.05755925225367009,0.06820219495629004,0.08832956294588117
2024-11-20,227.03319339435467,228.89476915350485,224.872965299864,227.96896362304688,35169600,0.0,0.0,0.0031541242415413,0.1667654571783736,0.2293366604414465,0.06257120326307289,0.0682759511424966,0.08607869515313041
2024-11-21,227.8494991340082,229.1237348668511,224.69377351516383,227.4911193847656,42108300,0.0,0.0,-0.0020960933922188,0.1668820842908495,0.240678613645821,0.0737965293549715,0.06811350130734876,0.08433435504445681
2024-11-22,227.0331737980822,229.68120098473537,227.0331737980822,228.83502197265625,38168300,0.0,0.0,0.0059074947256188,0.1677898329511657,0.2344510355765808,0.06666120262541511,0.0674302077431891,0.08127962642364908
2024-11-25,230.41787789282503,232.19981188776785,228.70562083004268,231.821517944336,90152800,0.0,0.0,0.0130508693378086,0.1715960046755403,0.2495729958453525,0.07797699116981222,0.06430216311705719,0.07680196954851601
2024-11-26,232.2794717613211,234.50939199708804,232.2794717613211,234.00167846679688,45986200,0.0,0.0,0.0094044786773608,0.1748029641099065,0.2546534261529042,0.0798504620429977,0.056810986687682696,0.07053896208608004
2024-11-27,233.41431778082384,234.6288260383393,232.75728573526555,233.8722381591797,33498400,0.0,0.0,-0.0005531597399869,0.1648050252485165,0.2566642650853331,0.09185923983681657,0.046828572519735066,0.06463808390180623
2024-11-29,233.75278591990275,236.7392786802237,232.916571592634,236.26144409179688,28481400,0.0,0.0,0.0102158595283594,0.1508228344492026,0.3118151640322848,0.1609923295830822,0.030656946162419423,0.06040941863320948
2024-12-02,236.2017296160342,239.705870376718,236.0922242678823,238.5112762451172,48137100,0.0,0.0,0.0095226377793837,0.1404065553754739,0.344619677221368,0.2042131218458941,0.044438578229654954,0.06752857684289926
2024-12-03,238.73027039850209,241.66698519896207,237.82436396202863,241.55747985839844,38861000,0.0,0.0,0.0127717383481302,0.1407871592466276,0.1800225727854926,0.039235413538865005,0.04480568920469859,0.06560414871345388
2024-12-04,241.7765092325954,243.01093178619985,240.16380790150487,241.91587829589844,44383900,0.0,0.0,0.0014836983632635,0.1409930590444194,0.178600741992599,0.03760768294817962,0.0452419632134851,0.0642595787594918
2024-12-05,242.891459337747,243.43897085315564,241.0398332364883,241.9457244873047,40033900,0.0,0.0,0.0001233742556152,0.1390812866800601,0.1727086237286007,0.03362733704854062,0.0455507206799582,0.06372803927859821
2024-12-06,241.81631992920728,243.5285769758241,240.99005511798387,241.7466278076172,36870600,0.0,0.0,-0.000822898111175,0.1248897859709882,0.170698188475215,0.04580840250422681,0.0449263037300333,0.06468687444525775
2024-12-09,240.74117665680967,246.1268220997756,240.6615350292325,245.63902282714844,44649200,0.0,0.0,0.0161011347079838,0.1314510326436561,0.1909056499261884,0.05945461728253229,0.04387609016452052,0.06650678916265826
2024-12-10,245.7783914922151,247.0924555600448,244.23536723926503,246.6544342041016,36914800,0.0,0.0,0.004133754341091,0.116635914717846,0.1948691418208445,0.0782332271029985,0.04325609138887649,0.0687252084351131
2024-12-11,246.8436012503984,249.6708108995408,245.15124311202536,245.3802185058593,45205800,0.0,0.0,-0.0051659955044141,0.1209521189620871,0.1908691349149189,0.06991701595283178,0.04281532072422616,0.07009324016055232
2024-12-12,245.77840766369863,247.6200843432493,244.57384885559844,246.8435974121093,32777500,0.0,0.0,0.0059637199573814,0.1209839138727509,0.1932872625096393,0.07230334863688839,0.04249319388871383,0.07131840588430365
2024-12-13,246.70421556592945,248.16758302178013,245.131327579476,247.0128173828125,33155300,0.0,0.0,0.0006855351829142,0.1170703103700507,0.196524526242619,0.07945421587256832,0.04163435050867227,0.07355478569431678
2024-12-16,246.8734732550572,250.24820975700104,246.5349925019624,249.90972900390625,51694800,0.0,0.0,0.0117277785492573,0.0977588342585141,0.216401902398439,0.11864306813992491,0.04221034348685586,0.07725913437231291
2024-12-17,248.9540440613884,252.68716009783537,248.655391740455,252.33872985839844,51356400,0.0,0.0,0.009719512978441,0.0946162709285345,0.237825477777597,0.1432092068490625,0.04345011396421093,0.08264869339261756
2024-12-18,251.02467749046983,253.1351275334769,246.62457993830327,246.9331817626953,56774100,0.0,0.0,-0.0214217932329947,0.1336778314064589,0.2453179080876659,0.11164007668120701,0.04348933271283077,0.08535273461399441
2024-12-19,246.38564624934875,250.86538527206417,245.9774886038804,248.6653289794922,60882300,0.0,0.0,0.0070146393628924,0.1339810695417695,0.2610585867569693,0.1270775172151998,0.04409858884350343,0.08857805031160075
2024-12-20,246.92320588947405,253.8518755287198,244.5837957584577,253.3441772460937,147495300,0.0,0.0,0.0188158449181607,0.1409397507966887,0.2602391599891756,0.11929940919248688,0.04446808917805437,0.09085319430347652
2024-12-23,253.6229329525933,254.49896052911285,252.30886880268173,254.1206817626953,40858800,0.0,0.0,0.0030650182097822,0.1411740373846253,0.270900093307631,0.12972605592300568,0.04489625249328073,0.09400643696835605
2024-12-24,254.3396705835317,257.0474099027653,254.1405589245421,257.0374755859375,23234700,0.0,0.0,0.0114779867699472,0.1401340438850302,0.2709954057127873,0.1308613618277571,0.045456341571166854,0.09665065550125329
2024-12-26,257.02754060124687,258.9289447577566,256.4700643478404,257.8537902832031,27237100,0.0,0.0,0.003175858677435,0.1394054300106654,0.325953426877011,0.1865479968663456,0.049465228658792264,0.10198553224242068
2024-12-27,256.6691291131229,257.53523753189216,251.9206165669488,254.4392242431641,42355300,0.0,0.0,-0.0132422565372757,0.1526391906919002,0.2892571669755202,0.13661797628361996,0.04999266537626072,0.10422346906476085
2024-12-30,251.0943473544148,252.3586335191553,249.6210152068174,251.06448364257807,35557500,0.0,0.0,-0.0132634447798848,0.1629107636412369,0.2964507169127763,0.1335399532715394,0.04871244102975667,0.1028508502491837
2024-12-31,251.30342042234355,252.1396347735265,248.30696287880588,249.29251098632807,39480700,0.0,0.0,-0.0070578388091429,0.1648516381831085,0.2578313703564235,0.09297973217331501,0.04248196015300754,0.09728918076555476
