Date,PortfolioMTM,NAV,DailyReturn,Equity,HedgeShares,CallNum,NetDelta,Gamma,Vega,Theta,Vanna,Volga,TradeEvent,CallSymbol,ExitCallSymbol,Rolled,RehedgeDay
2025-06-17,88418.26169677735,88418.26169677735,-0.0017761106240371453,0.8841826169677734,-160.0,-820.0,0.4910503232075314,0.0578967363871668,38.80364604654473,-76.59557955925015,0.9178841946934736,11.407705188881005,,O:AAPL250711C00200000,,False,True
2025-06-18,88997.66130615235,88997.66130615235,0.0065529405154107516,0.8899766130615235,-129.0,-820.0,-0.22102951983646335,0.06265226149058253,38.59434472539113,-75.85347778277634,0.8087058887196181,7.9051654008807954,,O:AAPL250711C00200000,,False,True
2025-06-20,88837.48154235841,88837.48154235841,-0.0017998199215923912,0.8883748154235841,99.0,-820.0,-0.07821331547140176,0.06444479069988585,38.01302041815265,-84.55989379373261,-0.28306488553214515,2.0741560130046137,,O:AAPL250711C00200000,,False,True
2025-06-23,89731.58154235841,89731.58154235841,0.010064445597477815,0.8973158154235842,132.0,-820.0,-0.4246863227083679,0.0718680052270389,34.957138293468105,-87.23129145811852,-0.4817910862600369,4.393682688155809,,O:AAPL250711C00200000,,False,True
2025-06-24,89958.58194519044,89958.58194519044,0.0025297715579087206,0.8995858194519044,60.0,-820.0,-0.4886573406264034,0.07641493296627971,34.331195410689475,-89.02197259715285,-0.13434763456683319,0.5376357399297498,,O:AAPL250711C00200000,,False,True
2025-06-25,90116.1816156006,90116.1816156006,0.0017519136807445216,0.9011618161560059,140.0,-820.0,-0.37114330905211546,0.0768508873215358,32.88189632858037,-91.34803018413038,-0.5379020907726124,4.90718125733029,,O:AAPL250711C00200000,,False,True
2025-06-26,90283.78195739747,90283.78195739747,0.0018598251589463776,0.9028378195739746,105.0,-820.0,0.2460380875896675,0.08001740764680482,32.082765037708825,-95.12877252521135,-0.3645100140577462,2.3877502188517514,,O:AAPL250711C00200000,,False,True
2025-06-27,90579.18214965821,90579.18214965821,0.0032719075990872174,0.905791821496582,113.0,-820.0,0.33941298045623114,0.08369951807142059,30.94387103908079,-97.13585083384643,-0.41634950136110993,2.8366797644224833,,O:AAPL250711C00200000,,False,True
2025-06-30,90245.95173583986,90245.95173583986,-0.00367888521302586,0.9024595173583985,0.0,0.0,,,,,,,exit:force_close,,O:AAPL250711C00200000,False,False
2025-07-01,90245.95173583986,90245.95173583986,0.0,0.9024595173583985,-65.0,-2220.0,0.07308348141017973,0.0449999791134803,48.274635847967225,-82.37605011208042,0.3325006565578513,0.7406585359613382,enter_short,O:AAPL250801C00210000,,False,False
2025-07-02,89723.65205322267,89723.65205322267,-0.005787513706387827,0.8972365205322266,390.0,-2220.0,-0.23014173079849343,0.043703016939094036,47.394537129064844,-85.40697219051026,-0.3679349509118482,4.976064950562116,,O:AAPL250801C00210000,,False,True
2025-07-03,90223.15229125979,90223.15229125979,0.005567096597236362,0.9022315229125977,501.0,-2220.0,-0.012095509822358963,0.04355440941581231,46.077711602687785,-86.25696896522322,-0.5356974067674349,9.242708394797841,,O:AAPL250801C00210000,,False,True
2025-07-07,89418.54923339846,89418.54923339846,-0.008917922256405938,0.8941854923339844,132.0,-2220.0,-0.10204852192646285,0.045790536712364466,43.703961172719616,-100.94534300323623,0.020412689221832,-0.08370347139067552,,O:AAPL250801C00210000,,False,True
2025-07-08,90669.66891113283,90669.66891113283,0.013991724183186257,0.9066966891113281,135.0,-2220.0,-0.16778455838189643,0.047716663978286306,42.82758493188686,-100.91755461491543,0.007721039567945471,-0.03175142387084511,,O:AAPL250801C00210000,,False,True
2025-07-09,91466.01957031252,91466.01957031252,0.008782988498173626,0.914660195703125,255.0,-2220.0,0.0928921375339371,0.048526040534778006,41.83607364922977,-102.51353344407372,-0.1731512598979983,1.3249167363254526,,O:AAPL250801C00210000,,False,True
2025-07-10,92677.87065979005,92677.87065979005,0.013249194566140928,0.9267787065979001,400.0,-2220.0,0.2521660682612037,0.04976732659108203,40.53026937405575,-101.94614512470957,-0.39976129560832024,4.743956882951548,,O:AAPL250801C00210000,,False,True
2025-07-11,92888.27065979005,92888.27065979005,0.0022702291118919127,0.9288827065979002,259.0,-2220.0,0.2035419577346147,0.051381871472005576,39.96663476704607,-105.99646972530921,-0.19219523167075475,1.4268979895368878,,O:AAPL250801C00210000,,False,True
2025-07-14,93473.6084466553,93473.6084466553,0.006301525291703272,0.9347360844665528,-50.0,-2220.0,0.03060962287872826,0.054520677930697176,36.93717432348669,-117.66747879645322,0.2484039585005157,0.3251048068546731,,O:AAPL250801C00210000,,False,True
2025-07-15,93693.3081719971,93693.3081719971,0.002350393110876585,0.9369330817199707,5.0,-2220.0,-0.004122932352039754,0.054913546529567064,35.99502176009297,-124.05933308982382,0.1651424379594698,-0.021027870498049307,,O:AAPL250801C00210000,,False,True
2025-07-16,94098.15818725587,94098.15818725587,0.004321013134850342,0.9409815818725585,130.0,-2220.0,0.3279563887685697,0.055507656500332306,35.00170260563088,-130.24911398236242,-0.012352285399029724,0.0398126582885619,,O:AAPL250801C00210000,,False,True
2025-07-17,94368.55826660158,94368.55826660158,0.002873595876420995,0.9436855826660157,109.0,-2220.0,-0.19984485291378462,0.05619326975444362,33.89416138876943,-137.37563768171697,0.013849765105444771,-0.036365222783185346,,O:AAPL250801C00210000,,False,True
2025-07-18,95382.9970025635,95382.9970025635,0.010749753462334486,0.9538299700256347,256.0,-2220.0,0.15572763235408615,0.0579432628777407,32.64372139311533,-140.93170824263228,-0.19266729278179834,1.1546743672804993,,O:AAPL250801C00210000,,False,True
2025-07-21,96603.7977838135,96603.7977838135,0.012798935026304427,0.9660379778381348,429.0,-2220.0,0.060591468814266136,0.05978919928373351,28.554189514823154,-167.84626410194005,-0.40483596432134955,3.6512064514845717,,O:AAPL250801C00210000,,False,True
2025-07-22,96006.67699829106,96006.67699829106,-0.006181131583032708,0.9600667699829105,665.0,-2220.0,-0.20083858439636515,0.055750518908717406,26.284662137709887,-182.21453854866024,-0.6387430186972227,8.725997694939174,,O:AAPL250801C00210000,,False,True
2025-07-23,96595.22699829107,96595.22699829107,0.006130302791445216,0.9659522699829105,644.0,-2220.0,-0.38397877753118337,0.057590440885706695,25.026333182455176,-197.56384300306894,-0.6038103842601263,7.557202139780522,,O:AAPL250801C00210000,,False,True
2025-07-24,98053.46739135747,98053.46739135747,0.015096402155483305,0.9805346739135745,625.0,-2220.0,0.11043926778870627,0.06214469843956706,23.654004640081162,-207.56054202178746,-0.5979796954828733,6.818970710592739,,O:AAPL250801C00210000,,False,True
2025-07-25,99393.8738763428,99393.8738763428,0.013670158951497476,0.9939387387634278,675.0,-2220.0,-0.007126486567472057,0.06581012138065731,21.887612852335856,-219.0711870333384,-0.6592095175291234,7.6287355645296895,,O:AAPL250801C00210000,,False,True
2025-07-28,100041.42264038089,100041.42264038089,0.006514976615598187,1.0004142264038085,708.0,-2220.0,0.02302456967231592,0.06744667861700554,16.425326219321207,-366.5701253454029,-0.5441701897679241,5.009576033472211,,O:AAPL250801C00210000,,False,True
2025-07-29,98050.98350463867,98050.98350463867,-0.019896149846821445,0.9805098350463864,255.0,-2220.0,0.09290499294962729,0.06849806801643685,15.118718603559149,-554.7597371669513,-0.11783881351789899,0.32583138511493676,,O:AAPL250801C00210000,,False,True
2025-07-30,98639.28319335938,98639.28319335938,0.005999936642072337,0.9863928319335936,0.0,0.0,,,,,,,exit:other,,O:AAPL250801C00210000,False,False
2025-07-31,98639.28319335938,98639.28319335938,0.0,0.9863928319335936,0.0,0.0,,,,,,,,,,False,False
2025-08-01,98639.28319335938,98639.28319335938,0.0,0.9863928319335936,0.0,0.0,,,,,,,,,,False,False
2025-08-04,98639.28319335938,98639.28319335938,0.0,0.9863928319335936,0.0,0.0,,,,,,,,,,False,False
2025-08-05,98639.28319335938,98639.28319335938,0.0,0.9863928319335936,0.0,0.0,,,,,,,,,,False,False
2025-08-06,98639.28319335938,98639.28319335938,0.0,0.9863928319335936,0.0,0.0,,,,,,,,,,False,False
2025-08-07,98639.28319335938,98639.28319335938,0.0,0.9863928319335936,-2762.0,3491.0,0.14867541472540324,0.020176169688636704,22.43086454182079,-47.71345867042096,-1.4708822309470344,114.8213699257451,enter_long,O:AAPL250905C00200000,,False,False
2025-08-08,100965.06296386733,100965.06296386733,0.023578636170224314,1.0096506296386731,-3252.0,3491.0,-0.16463014832788758,0.007355804780228827,9.07579718376125,-26.795478526814996,-0.7806986385528769,90.63818771033056,,O:AAPL250905C00200000,,False,True
2025-08-11,102750.53663085937,102750.53663085937,0.01768407421912876,1.0275053663085933,-3001.0,3491.0,0.46756364899192704,0.01293733895073653,15.964419160448502,-48.19197658770823,-1.0638407637675018,93.35617133520572,,O:AAPL250905C00200000,,False,True
2025-08-12,100958.57296752918,100958.57296752918,-0.017439944569515753,1.0095857296752915,-3261.0,3491.0,0.1451179101100024,0.007875379808799873,8.504773621592356,-28.52980030889598,-0.8094471840969486,87.9705534986332,,O:AAPL250905C00200000,,False,True
2025-08-13,101490.75709289557,101490.75709289557,0.005271311882920054,1.0149075709289552,-3295.0,3491.0,-0.2797730043348565,0.006524872290006033,7.521316570602702,-28.37689834488694,-0.6960213301641895,77.85667501481909,,O:AAPL250905C00200000,,False,True
2025-08-14,101697.15714843757,101697.15714843757,0.0020336832777105604,1.0169715714843752,-3256.0,3491.0,-0.2368432916596248,0.007438255380408979,8.556564334176258,-33.243438694792125,-0.7405056468526413,77.38050480938742,,O:AAPL250905C00200000,,False,True
2025-08-15,99043.63509765617,99043.63509765617,-0.02609239161826635,0.9904363509765611,0.0,0.0,,,,,,,exit:vrp,,O:AAPL250905C00200000,False,False
2025-08-18,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-19,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-20,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-21,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-22,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-25,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-26,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-27,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,0.0,0.0,,,,,,,,,,False,False
2025-08-28,99043.63509765617,99043.63509765617,0.0,0.9904363509765611,184.0,-198.0,-0.28701550850345825,0.006738110272255422,4.9645487894538185,-80.49081871926303,-0.38506000681035535,24.190333420997923,enter_short,O:AAPL250905C00200000,,False,False
2025-08-29,99158.41543457023,99158.41543457023,0.001158886553395256,0.9915841543457018,0.0,0.0,,,,,,,exit:force_close,,O:AAPL250905C00200000,False,False
2025-09-02,99158.41543457023,99158.41543457023,0.0,0.9915841543457018,-342.0,6046.0,-0.012673442516188516,0.04837048252652025,53.263713171313306,-77.15769652423731,0.002179979198966205,-0.010353874379775304,enter_long,O:AAPL251003C00230000,,False,False
2025-09-03,107653.31543457031,107653.31543457031,0.08566998537411531,1.0765331543457026,-2758.0,6046.0,-0.1698857937926732,0.04007253206001471,45.35360256319586,-71.00150686562884,-1.4726298487976115,61.12933981371188,,O:AAPL251003C00230000,,False,True
2025-09-04,105491.38216796867,105491.38216796867,-0.0200823658600243,1.0549138216796863,-3146.0,6046.0,0.3578426139406474,0.038714921823226986,41.98605070158197,-67.57523653604184,-1.6744799395155163,80.02067074841636,,O:AAPL251003C00230000,,False,True
2025-09-05,102388.75064697256,102388.75064697256,-0.029411232057382067,1.0238875064697253,-3245.0,6046.0,0.4462946111270867,0.04002935867838917,40.443834365745836,-65.50779375403735,-1.7823282861687737,87.0209821704058,,O:AAPL251003C00230000,,False,True
2025-09-08,101490.67272460926,101490.67272460926,-0.008771255794103728,1.0149067272460923,-2800.0,6046.0,0.33600795415895846,0.0443989409122902,41.03144637627298,-75.66018939559515,-1.5345623780726498,59.02311991764216,,O:AAPL251003C00230000,,False,True
2025-09-09,100612.78930664068,100612.78930664068,-0.008649892590136635,1.0061278930664066,-1831.0,6046.0,-0.26092841703143677,0.052649031275546834,44.43542632917115,-81.62615564053655,-1.0414262597219233,24.360380920280043,,O:AAPL251003C00230000,,False,True
2025-09-10,108409.17277526851,108409.17277526851,0.07748899043904399,1.0840917277526847,799.0,6046.0,-0.39764100028162375,0.05957911908510616,44.783038058479846,-80.80607064911104,0.7620053178619952,7.221007375438402,,O:AAPL251003C00230000,,False,True
2025-09-11,104951.93716430658,104951.93716430658,-0.03189061886975888,1.0495193716430655,-370.0,6046.0,0.20468571528687107,0.06485775313823941,44.911670362396016,-81.30888918209266,-0.08616092765617556,0.3744127919382886,,O:AAPL251003C00230000,,False,True
2025-09-12,109684.51400268555,109684.51400268555,0.04509280120261072,1.0968451400268553,-1838.0,6046.0,0.4969633363648427,0.057435067413496764,41.4886524229494,-85.29757644552129,-1.0826715545750278,23.750370578740913,,O:AAPL251003C00230000,,False,True
2025-09-15,108659.57307373045,108659.57307373045,-0.009344445186947738,1.0865957307373042,-2764.0,6046.0,0.4772531994185556,0.052949630618184085,34.835244604753264,-88.32074950445433,-1.5466122114119805,49.48753085619039,,O:AAPL251003C00230000,,False,True
2025-09-16,109428.1215087889,109428.1215087889,0.0070729933250975475,1.0942812150878887,-3174.0,6046.0,0.24281481639263802,0.048527700820673994,31.758700901448513,-89.35169244058486,-1.6482800143319891,60.53679108537632,,O:AAPL251003C00230000,,False,True
2025-09-17,107124.68470092758,107124.68470092758,-0.02104977016969367,1.0712468470092755,-3543.0,6046.0,0.07769871885284374,0.0471221268045168,28.587237267824747,-84.44464948170672,-1.8058940239794135,73.7932924821634,,O:AAPL251003C00230000,,False,True
2025-09-18,106039.23686340323,106039.23686340323,-0.010132565062429072,1.060392368634032,-3278.0,6046.0,-0.47055937004233783,0.05158152321604398,29.195144282577182,-91.57719459679508,-1.7241250031861315,61.78209397072905,,O:AAPL251003C00230000,,False,True
2025-09-19,114253.43286926253,114253.43286926253,0.0774637412417499,1.1425343286926248,-4938.0,6046.0,-0.008730456528610375,0.0261189550848574,15.800218643223683,-61.74283575872006,-1.606627697027707,102.9413315935629,,O:AAPL251003C00230000,,False,True
2025-09-22,120655.65917541506,120655.65917541506,0.05603530804609123,1.20655659175415,-5726.0,6046.0,-0.4467888861599931,0.008394307299025466,5.449895103837891,-38.75862853946272,-0.700258731542508,60.21949278447411,,O:AAPL251003C00230000,,False,True
2025-09-23,119704.40422668448,119704.40422668448,-0.007884047505368976,1.1970440422668442,-5746.0,6046.0,0.06186547937886644,0.008608875986342595,4.874587995103279,-37.506560079434934,-0.6914194810051911,57.160536191017826,,O:AAPL251003C00230000,,False,True
2025-09-24,114715.25617004419,114715.25617004419,-0.04167890136433351,1.1471525617004414,202.0,-281.0,0.028231369366778836,0.013506273401569544,15.377585199991628,-280.1135353272123,-0.5577835481388191,33.388976753719525,enter_short,O:AAPL251003C00230000,O:AAPL251003C00230000,False,False
2025-09-25,114562.95567688013,114562.95567688013,-0.001327639393824858,1.1456295567688008,219.0,-281.0,-0.07422750197534356,0.01044456133168536,12.314167401774768,-265.63304763786493,-0.42946635073302564,25.3248584615405,,O:AAPL251003C00230000,,False,True
2025-09-26,114434.00821655299,114434.00821655299,-0.0011255598248602115,1.1443400821655294,221.0,-281.0,-0.3617754634708774,0.010231668718363285,10.906232172055612,-275.41704328679424,-0.3784461094234576,20.807892296808678,,O:AAPL251003C00230000,,False,True
2025-09-29,114433.98511413598,114433.98511413598,-2.018841895534998e-07,1.1443398511413594,236.0,-281.0,0.45495862934146203,0.010962326176160546,6.902751899037684,-306.8564353602702,-0.3468643017947981,14.19349121225731,,O:AAPL251003C00230000,,False,True
2025-09-30,114750.94799499537,114750.94799499537,0.002769831711647959,1.1475094799499532,0.0,0.0,,,,,,,exit:force_close,,O:AAPL251003C00230000,False,False
2025-10-01,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-02,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-03,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-06,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-07,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-08,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-09,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-10,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-13,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-14,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-15,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-16,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-17,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-20,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-21,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-22,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-23,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-24,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-27,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,0.0,0.0,,,,,,,,,,False,False
2025-10-28,114750.94799499537,114750.94799499537,0.0,1.1475094799499532,194.0,-293.0,-0.18754511681439112,0.03187594266822953,22.397646096089492,-151.81670257264267,-1.2791896154832383,54.746264223441955,enter_short,O:AAPL251107C00255000,,False,False
2025-10-29,114801.78036315943,114801.78036315943,0.0004429799409263119,1.1480178036315938,203.0,-293.0,-0.058862196230506925,0.03054276847369304,20.040190989781777,-155.77722172789373,-1.2470376321214367,53.97943182265601,,O:AAPL251107C00255000,,False,True
2025-10-30,114827.50664611842,114827.50664611842,0.00022409306613196695,1.1482750664611836,219.0,-293.0,-0.3888690921495197,0.02693789430594292,16.590887304509383,-152.1022791442231,-1.1804212798621747,54.41957706537273,,O:AAPL251107C00255000,,False,True
2025-10-31,115313.9269134524,115313.9269134524,0.004236095353294147,1.1531392691345232,0.0,0.0,,,,,,,exit:force_close,,O:AAPL251107C00255000,False,False
2025-11-03,115313.9269134524,115313.9269134524,0.0,1.1531392691345232,-174.0,6384.0,-0.123104295154576,0.04404920208900527,63.50378908592357,-82.14622369562684,0.11633257982527119,-0.31631143735130696,enter_long,O:AAPL251205C00270000,,False,False
2025-11-04,115780.06330261257,115780.06330261257,0.0040423251695351,1.1578006330261252,-440.0,6384.0,-0.02773125015903588,0.04357432764574787,62.53595136140035,-85.60897710475257,-0.06490134727890685,0.44168381339618157,,O:AAPL251205C00270000,,False,True
2025-11-05,112161.02061706569,112161.02061706569,-0.031257909024352895,1.1216102061706565,-463.0,6384.0,0.3080976735975014,0.04532680656101583,61.516686276540426,-85.06696433284422,-0.09196103101862091,0.6489611238547639,,O:AAPL251205C00270000,,False,True
2025-11-06,114885.94248596218,114885.94248596218,0.024294731395141066,1.1488594248596216,-348.0,6384.0,0.29972774875346886,0.04411860062848129,60.50910034700239,-90.48839056594838,-0.0052005068027191,0.027061131761304834,,O:AAPL251205C00270000,,False,True
2025-11-07,110933.3782379153,110933.3782379153,-0.034404246181205696,1.1093337823791527,46.0,6384.0,0.34732565195685083,0.04656816175776668,59.306465641484806,-88.54997626057613,0.25198330501279087,0.168200138231364,,O:AAPL251205C00270000,,False,True
2025-11-10,104593.53784484888,104593.53784484888,-0.05714998040958932,1.0459353784484886,-207.0,6384.0,-0.3431400622811793,0.050075299130998466,56.19572191470469,-92.5744740968145,0.06533980957577859,-0.18693040322974835,,O:AAPL251205C00270000,,False,True
2025-11-11,108368.31632873556,108368.31632873556,0.03608997803942802,1.0836831632873554,-2017.0,6384.0,0.2702611784268356,0.046031538694527876,51.82125969406641,-92.14421613607794,-1.133603914752976,32.554055402784556,,O:AAPL251205C00270000,,False,True
2025-11-12,105063.85386657738,105063.85386657738,-0.03049288365922453,1.0506385386657737,-1530.0,6384.0,0.48921493606917466,0.05049498413099908,52.26341950501826,-93.36472755954304,-0.8663956089113773,18.148044823429913,,O:AAPL251205C00270000,,False,True
2025-11-13,110136.71705749538,110136.71705749538,0.04828361995325361,1.1013671705749537,-1287.0,6384.0,-0.4656765127770086,0.04802641299447996,51.73471231901175,-104.8120692074855,-0.632014672518044,10.813750450831055,,O:AAPL251205C00270000,,False,True
2025-11-14,105149.94805480982,105149.94805480982,-0.045277988448505155,1.0514994805480982,-1164.0,6384.0,0.1988478241944449,0.05164558294067245,50.74953433907358,-103.16379981735373,-0.5915669029661456,8.91006948327825,,O:AAPL251205C00270000,,False,True
2025-11-17,105804.56226379419,105804.56226379419,0.006225530502812451,1.0580456226379418,0.0,0.0,,,,,,,exit:vrp,,O:AAPL251205C00270000,False,False
2025-11-18,105804.56226379419,105804.56226379419,0.0,1.0580456226379418,0.0,0.0,,,,,,,,,,False,False
2025-11-19,105804.56226379419,105804.56226379419,0.0,1.0580456226379418,0.0,0.0,,,,,,,,,,False,False
2025-11-20,105804.56226379419,105804.56226379419,0.0,1.0580456226379418,-157.0,-951.0,0.45110493661758255,0.05594690081886977,42.1204039203621,-130.38020223793907,0.7892030035217241,8.901767747807959,enter_short,O:AAPL251205C00270000,,False,False
2025-11-21,106608.09379699732,106608.09379699732,0.007594488517420917,1.066080937969973,136.0,-951.0,0.28375159426528285,0.06457757113309014,41.72866805940178,-125.87188363346326,-0.46428262003951054,4.450259921099408,,O:AAPL251205C00270000,,False,True
2025-11-24,106716.05695129419,106716.05695129419,0.0010127106718787592,1.0671605695129416,415.0,-951.0,0.30904429021506985,0.05945623374618712,32.34113669992035,-131.9706446237899,-1.5270386694414344,42.28105870027447,,O:AAPL251205C00270000,,False,True
2025-11-25,107342.00188537623,107342.00188537623,0.005865517823318076,1.073420018853762,509.0,-951.0,-0.34832474051711415,0.05908804914226588,27.978005166946218,-120.81127984418532,-1.8805671492088587,63.08655146094614,,O:AAPL251205C00270000,,False,True
2025-11-26,108207.81505065942,108207.81505065942,0.008065930857221591,1.0820781505065937,614.0,-951.0,0.20540756221430456,0.059574392600769646,22.635809930840807,-98.94326847473334,-2.322935905663898,93.87307475913744,,O:AAPL251205C00270000,,False,True
2025-11-28,108387.87629333521,108387.87629333521,0.0016640317761844482,1.0838787629333515,0.0,0.0,,,,,,,exit:force_close,,O:AAPL251205C00270000,False,False
2025-12-01,108387.87629333521,108387.87629333521,0.0,1.0838787629333515,0.0,0.0,,,,,,,,,,False,False
2025-12-02,108387.87629333521,108387.87629333521,0.0,1.0838787629333515,0.0,0.0,,,,,,,,,,False,False
2025-12-03,108387.87629333521,108387.87629333521,0.0,1.0838787629333515,0.0,0.0,,,,,,,,,,False,False
2025-12-04,108387.87629333521,108387.87629333521,0.0,1.0838787629333515,0.0,0.0,,,,,,,,,,False,False
2025-12-05,108387.8762933352,108387.8762933352,-1.3425777610942683e-16,1.0838787629333513,266.0,1002.0,0.09525663713583299,0.05156130974419238,58.145344465159866,-68.51786108152805,1.5584944986681948,40.82616481386094,enter_long,O:AAPL260102C00285000,,False,False
2025-12-08,108592.02051452661,108592.02051452661,0.0018834599234966631,1.0859202051452654,312.0,1002.0,0.007072380068109396,0.049958370076580216,53.51464814236707,-75.68492890285019,1.65294290373039,48.47614352426834,,O:AAPL260102C00285000,,False,True
2025-12-09,107779.31365905787,107779.31365905787,-0.007484038436875989,1.077793136590578,378.0,1002.0,-0.4794940255451934,0.05207415435545004,50.21283690393529,-68.51991151511527,2.0038482715497006,70.13845638048312,,O:AAPL260102C00285000,,False,True
2025-12-10,106590.53596618677,106590.53596618677,-0.011029738940735865,1.065905359661867,341.0,1002.0,0.4768957604699722,0.06084501443281495,50.65974729114431,-64.61169984654168,2.0578654405741696,63.61072210317777,,O:AAPL260102C00285000,,False,True
2025-12-11,106665.44596618677,106665.44596618677,0.0007027828439080825,1.0666544596618672,385.0,1002.0,0.3877470891482062,0.05883593851328918,48.01469473459766,-65.42716357482098,2.1853644199172573,74.76062452933294,,O:AAPL260102C00285000,,False,True
2025-12-12,107182.53596618677,107182.53596618677,0.004847774228253031,1.0718253596618672,353.0,1002.0,0.189666958627015,0.05699319158629921,47.93015121661904,-75.10767506555965,1.9194518697614211,59.20206149082068,,O:AAPL260102C00285000,,False,True
2025-12-15,107173.44122619653,107173.44122619653,-8.485281588322625e-05,1.0717344122619648,612.0,1002.0,-0.428783316470458,0.047615554670611036,33.431577967461585,-57.79626611926819,2.625944887355784,138.689612112059,,O:AAPL260102C00285000,,False,True
2025-12-16,107760.00122619653,107760.00122619653,0.005472997724893657,1.077600012261965,0.0,0.0,,,,,,,exit:vrp,,O:AAPL260102C00285000,False,False
2025-12-17,107760.00122619653,107760.00122619653,0.0,1.077600012261965,299.0,367.0,0.3158909353192598,0.035259325704259485,18.76301428759761,-26.807937998331578,2.723561263258506,207.20759531248873,enter_long,O:AAPL260102C00285000,,False,False
2025-12-18,108187.61305114771,108187.61305114771,0.003968186897600235,1.0818761305114768,0.0,0.0,,,,,,,exit:vrp,,O:AAPL260102C00285000,False,False
2025-12-19,108187.61305114772,108187.61305114772,1.3450629714408397e-16,1.081876130511477,-181.0,-303.0,0.15380368218896479,0.039531994795155075,28.178865062207336,-99.61374971989613,2.0669159298288937,117.49294863039107,enter_short,O:AAPL260102C00285000,,False,False
2025-12-22,108815.69526062036,108815.69526062036,0.005805490959262537,1.0881569526062034,-257.0,-303.0,0.09713642331968231,0.02963324250179708,13.126650833294521,-35.38500697242177,2.0423701950262103,140.2512379657287,,O:AAPL260102C00285000,,False,True
2025-12-23,108931.14933898952,108931.14933898952,0.0010610057500679755,1.089311493389895,-264.0,-303.0,-0.382091874408502,0.031083413398419392,11.246345385248688,-27.783597533963757,2.156065989349205,148.68020201191877,,O:AAPL260102C00285000,,False,True
2025-12-24,109139.19611633327,109139.19611633327,0.0019098924284395669,1.0913919611633327,-157.0,-303.0,0.21306761866165402,0.024923432861946104,21.2583938278667,-349.970281974797,1.2669514968273803,81.89652738774008,,O:AAPL260102C00285000,,False,True
2025-12-26,109252.04669128443,109252.04669128443,0.0010340059205756285,1.092520466912844,-166.0,-303.0,-0.26711885661157453,0.024305798530815242,18.135816966672095,-392.82592264559105,1.069671332225358,61.76430633384185,,O:AAPL260102C00285000,,False,True
2025-12-29,109065.02405700707,109065.02405700707,-0.001711845589546038,1.0906502405700704,-185.0,-303.0,0.4787742498326679,0.021271791962479594,12.008161884401327,-497.1516275323935,0.661211983033387,31.923029597339067,,O:AAPL260102C00285000,,False,True
2025-12-30,109090.83834777857,109090.83834777857,0.00023668715974427187,1.0909083834777855,-199.0,-303.0,0.1144232379394623,0.01872866979959175,9.489257438617367,-547.7532189706451,0.4333718840767953,17.040162046308325,,O:AAPL260102C00285000,,False,True
